date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-10-24T00:00:00.000000000,0.663599967956543,1.0780508518218994,1.291372299194336,0.006545830983668566,0.6006186604499817,1.3836699724197388,0.8667399883270264,10.986200332641602,10.5943603515625
2024-10-25T00:00:00.000000000,0.663702130317688,1.0824151039123535,1.2973365783691406,0.006588352844119072,0.6008387804031372,1.3853299617767334,0.8658699989318848,10.936180114746094,10.56190013885498
2024-10-28T00:00:00.000000000,0.6603406071662903,1.0796570777893066,1.295823574066162,0.006537999026477337,0.5979001522064209,1.3895599842071533,0.8684599995613098,10.985199928283691,10.61128044128418
2024-10-29T00:00:00.000000000,0.6582671999931335,1.0816774368286133,1.2974711656570435,0.006528310012072325,0.5986300110816956,1.3889800310134888,0.8648599982261658,10.983920097351074,10.643349647521973
2024-10-30T00:00:00.000000000,0.6563001871109009,1.0820636749267578,1.3014055490493774,0.006524263881146908,0.5971183180809021,1.3912800550460815,0.8672199845314026,10.953709602355957,10.631790161132812
2024-10-31T00:00:00.000000000,0.6572798490524292,1.0859178304672241,1.2959579229354858,0.006527245044708252,0.5971112251281738,1.3907999992370605,0.8662999868392944,10.961199760437012,10.675350189208984
2024-11-01T00:00:00.000000000,0.657680094242096,1.0886130332946777,1.2897733449935913,0.006579813547432423,0.5971503853797913,1.3935199975967407,0.86353999376297,10.993339538574219,10.646400451660156
2024-11-04T00:00:00.000000000,0.6591914296150208,1.087453007698059,1.2953401803970337,0.006566548720002174,0.5987414717674255,1.3918800354003906,0.8676000237464905,11.00885009765625,10.684450149536133
2024-11-05T00:00:00.000000000,0.6584101915359497,1.0874056816101074,1.2954542636871338,0.006567022763192654,0.5973715782165527,1.3900699615478516,0.8641700148582458,11.004110336303711,10.72113037109375
2024-11-06T00:00:00.000000000,0.6641499996185303,1.093445897102356,1.3043591976165771,0.006603493355214596,0.60165935754776,1.3832999467849731,0.8624100089073181,10.939499855041504,10.67926025390625
2024-11-07T00:00:00.000000000,0.6567001342773438,1.073306918144226,1.2883278131484985,0.006480040960013866,0.5938806533813477,1.394819974899292,0.8756999969482422,11.076499938964844,10.849459648132324
2024-11-08T00:00:00.000000000,0.6676815152168274,1.0795172452926636,1.2982292175292969,0.00652826763689518,0.6022282242774963,1.3867299556732178,0.8727800250053406,10.871199607849121,10.684980392456055
